id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
38052934,6 BDRM*APT TRAIN TO NYC 15 MIN,12430820917,verified,Brendan,Brooklyn,Bedford-Stuyvesant,40.68654,-73.92413,United States,US,False,moderate,Entire home/apt,2012.0,$753 ,$151 ,30.0,61.0,7/27/2020,0.73,2.0,4.0,365.0,,
14235549,Prolonged Traveler's Dream(a month first & more),15525302717,verified,Ikkyukim,Bronx,Hunts Point,40.81227,-73.88871,United States,US,False,flexible,Private room,2009.0,$638 ,$128 ,30.0,5.0,9/30/2018,0.37,4.0,6.0,329.0,"Please remember that this is a residential building.  All building rules, hotel occupancy restrictions and year-round tenant must be respected.",
18082318,Kiki’s Place!,15649990953,unconfirmed,Sage,Brooklyn,Bushwick,40.69603,-73.92537,United States,US,False,moderate,Entire home/apt,2012.0,$874 ,$175 ,2.0,2.0,6/25/2019,2.0,3.0,1.0,32.0,,
29174711,Charming Cobble Hill/Brooklyn Heights Apartment,5745630148,unconfirmed,Ed,Brooklyn,Cobble Hill,40.68926,-73.99463,United States,US,False,moderate,Entire home/apt,2008.0,$457 ,$91 ,2.0,65.0,2/27/2022,3.74,4.0,1.0,25.0,,
10189399,Nolita/Soho - Quiet 1 Bedroom in Great Location!,87335699525,verified,Owen,Manhattan,Nolita,40.72271,-73.99518,United States,US,True,moderate,Entire home/apt,2013.0,$78 ,$16 ,4.0,11.0,5/19/2018,0.29,1.0,1.0,-10.0,,
15216433,Very Nice Apartment close to JFK Airport!!,81101632238,unconfirmed,Yvette,Queens,South Ozone Park,40.66789,-73.79197,United States,US,False,flexible,Entire home/apt,2005.0,$522 ,$104 ,1.0,53.0,6/25/2019,2.36,5.0,1.0,178.0,,
43694678,Sunny Guestroom 30 mins to Downtown Manhattan,53111413433,unconfirmed,Faye,Staten Island,Tompkinsville,40.63267,-74.08369,United States,US,True,flexible,Private room,2011.0,$707 ,$141 ,3.0,24.0,6/10/2019,0.78,3.0,3.0,159.0,"No guests allowed. Please keep noise levels to a low/moderate rate. Please maintain the space with care & cleanliness. Loss of Key - A charge of $50 will be levied. What you do in your personal time is entirely up to you, but when staying at our place we have a strict no drug use policy. This is just the law… not so much one of our rules.",
19545361,Bedstuy Cove,38654899337,unconfirmed,Luqman,Brooklyn,Bedford-Stuyvesant,40.68125,-73.92326,United States,US,True,strict,Private room,2021.0,$560 ,$112 ,1.0,7.0,8/23/2018,0.59,5.0,1.0,129.0,Please no smoking in any of the inside premises or on the roof deck; no loud music; no moving or rearranging furniture; and no guests beyond those indicated at booking (without clearing with owner first).,
47875589,Luxury 1 Bedroom Midtown West Apartment!,6209327378,verified,Kara,Manhattan,Midtown,40.76526,-73.9817,United States,US,False,strict,Entire home/apt,2015.0,$452 ,$90 ,30.0,0.0,,,1.0,121.0,31.0,No pets and no smoking. Please place all of your dishes in the dishwasher.,
39251977,Private spacious studio available,37769277093,unconfirmed,Toni,Manhattan,Harlem,40.81669,-73.94267,United States,US,False,strict,Private room,2018.0,$722 ,$144 ,1.0,3.0,12/31/2014,0.03,3.0,1.0,0.0,,
20262246,Cosy bedroom in Bushwick close to L&M train,37152893491,unconfirmed,Liset,Brooklyn,Bushwick,40.70133,-73.91726,United States,US,True,strict,Private room,2012.0,$889 ,$178 ,2.0,3.0,6/23/2019,0.28,5.0,3.0,28.0,"Please just keep your area reasonably clean and pick up after yourself.  Nothing special.  All the kitchen appliances that are there are available for your use.  Just wash your dishes and pick up any trash you have.   If anything gets dirty, no need to be embarrassed.  Just let us know so we can take care of it as soon as possible.   Also no smoking and no loud parties.  Come, enjoy yourself and have fun.",
34165294,Relax in the heart of Queens,78606670521,unconfirmed,Melvin,Queens,Woodside,40.74746,-73.90614,United States,US,False,strict,Entire home/apt,2021.0,$56 ,$11 ,1.0,2.0,12/29/2021,0.44,4.0,5.0,365.0,,
13076823,Lower East Side Studio,88049318526,verified,Henrik,Manhattan,East Village,40.72208,-73.98473,United States,US,True,moderate,Entire home/apt,2013.0,$490 ,$98 ,12.0,11.0,1/17/2019,0.39,3.0,1.0,0.0,Please be mindful in the kitchen and bathroom after 23:00.,
12382582,Huge full floor loft on Broadway and Bleecker,42370210893,verified,David,Manhattan,Greenwich Village,40.72747,-73.9969,United States,US,False,flexible,Entire home/apt,2009.0,$219 ,$44 ,3.0,15.0,7/2/2019,0.56,4.0,1.0,45.0,No smoking and illegal drug use. Please Minimize noise after 1030pm No guests,
21599365,2 bed next to Times Square w/ private heated patio,51110194844,verified,David,Manhattan,Hell's Kitchen,40.76289,-73.99487,United States,US,True,flexible,Entire home/apt,2020.0,$329 ,$66 ,2.0,6.0,2/18/2019,0.75,4.0,1.0,0.0,,
33478233,Gorgeous Comfy Apartment,43245008256,unconfirmed,Philip,Queens,Jamaica,40.69221,-73.79842,United States,US,True,moderate,Entire home/apt,2012.0,"$1,083 ",$217 ,3.0,96.0,1/2/2022,1.68,4.0,1.0,311.0,,
11682818,Brooklyn Heights brownstone garden-level studio,94673232241,verified,Steven,Brooklyn,Brooklyn Heights,40.69468,-73.99327,United States,US,True,strict,Entire home/apt,2007.0,$967 ,$193 ,3.0,24.0,3/7/2019,0.72,1.0,1.0,2.0,,
5695886,PRIVATE one Bedroom in Williamsburg,12950757267,verified,Jeffrey,Brooklyn,Williamsburg,40.71839,-73.94329,United States,US,True,moderate,Entire home/apt,2015.0,$920 ,$184 ,3.0,10.0,1/5/2019,0.2,3.0,1.0,332.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",
16353067,Charming and snug 1 bd in West Village near soho,36488824927,unconfirmed,Isabella,Manhattan,West Village,40.73226,-74.00184,United States,US,False,moderate,Entire home/apt,2011.0,$477 ,$95 ,6.0,11.0,10/8/2018,0.62,2.0,1.0,0.0,No Smoking. No Pets. Enjoy a morning cup of coffee as you sit on the shady porch. Like use of the kitchen area.,
16322138,"Small apt in LIC, NY.",72213510864,verified,Carol & Darcy,Queens,Sunnyside,40.74048,-73.9273,United States,US,True,flexible,Entire home/apt,2021.0,$182 ,$36 ,1.0,1.0,8/6/2018,0.09,5.0,1.0,0.0,,
51394845,Above Season Beach Loft,46945186587,unconfirmed,Abra & Domenic,Queens,Rockaway Beach,40.58718,-73.81541,United States,US,False,moderate,Entire home/apt,2010.0,$303 ,$61 ,2.0,42.0,5/27/2019,1.63,2.0,1.0,310.0,Please take off your shoes outside of house. Keep clean in the kitchen and bathroom. This room is only for one person. ,
16714271,"Cozy home in charming, central Fort Greene",86636786641,verified,Sherry,Brooklyn,Fort Greene,40.68892,-73.97749,United States,US,False,moderate,Entire home/apt,2015.0,$320 ,$64 ,2.0,11.0,6/13/2019,1.46,2.0,1.0,0.0,,
15910675,Spectacular Brooklyn brownstone!,58036434630,verified,Catherine,Brooklyn,Boerum Hill,40.68486,-73.98487,United States,US,False,flexible,Entire home/apt,2008.0,$78 ,$16 ,7.0,2.0,7/25/2018,0.11,2.0,1.0,246.0,No pets and NO SMOKING. Please be respectful of neighbors as this is generally a quiet building. There is a sheet in the apartment with instructions to assist you in your stay. We like our guests to keep a low profile in the building.,
27719953,Great location. Great view. Brand new Apartment,5159930228,unconfirmed,Oren,Manhattan,Upper East Side,40.76135,-73.96139,United States,US,True,moderate,Entire home/apt,2005.0,$785 ,$157 ,8.0,0.0,,,3.0,1.0,39.0,,
4906097,Fun Space in the Heart of Williamsburg,71721537824,unconfirmed,Jamie,Brooklyn,Williamsburg,40.71102,-73.95627,United States,US,False,moderate,Private room,2013.0,"$1,142 ",$228 ,1.0,1.0,8/26/2018,0.09,4.0,1.0,331.0,"Ali's House Rules When you stay in an Airbnb, you're staying in someone's home. Here are some guidelines Joe asks all guests to follow.  Quiet down AFTER 10PM specially in week days",
16451929,A Suite Stay,31613691917,unconfirmed,Tara,Manhattan,East Harlem,40.79999,-73.94233,United States,US,True,flexible,Entire home/apt,2020.0,$81 ,$16 ,3.0,62.0,6/29/2019,3.23,5.0,1.0,82.0,"All I ask is that you are respectful of my home and things, as well as my neighbors, who are excellent! Oh, and no indoor smoking, please :)",
33174468,small and comfortable,2154816716,unconfirmed,Israel,Brooklyn,Sheepshead Bay,40.5912,-73.94868,United States,US,True,moderate,Private room,2006.0,$684 ,$137 ,2.0,2.0,1/4/2022,0.82,4.0,2.0,364.0,,
38775342,"RENOVATED 2BR BY CENTRAL PARK, 51 AND 9",58140864553,unconfirmed,Ali,Manhattan,Hell's Kitchen,40.76363,-73.98746,United States,US,False,strict,Entire home/apt,2012.0,$666 ,$133 ,1.0,3.0,12/8/2018,0.14,2.0,3.0,365.0,,
21564017,Large quiet bedroom near williamsburg bridge,2376751638,verified,Donald,Brooklyn,Williamsburg,40.70803,-73.95475,United States,US,False,moderate,Private room,,$140 ,$28 ,2.0,4.0,5/30/2019,1.3,3.0,1.0,0.0,"Maintain cleanliness .  Please carry all the necessary items that is required for your stay , host cannot provide any of it . Also can accomodate females who are veg and eggatarians only",
32995523,"Private Room, Hudson Yards 41d2",3112840429,verified,Hudson,Manhattan,Hell's Kitchen,40.75604,-73.99828,United States,US,False,flexible,Private room,2009.0,"$1,198 ",$240 ,2.0,16.0,1/6/2022,1.64,4.0,22.0,89.0,,
40492995,Room Epic View Near Freedom Tower,80218040256,unconfirmed,Crystal,Manhattan,Tribeca,40.71928,-74.01125,United States,US,False,strict,Private room,2009.0,$953 ,$191 ,1.0,15.0,6/8/2017,0.34,3.0,2.0,0.0,,
16307778,Big Clean well-lit 2br by the subway in WaHi NYC!,90663870488,verified,Brad,Manhattan,Washington Heights,40.83734,-73.94506,United States,US,True,strict,Entire home/apt,2016.0,"$1,147 ",$229 ,2.0,1.0,5/13/2018,0.07,3.0,1.0,210.0,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
5788672,Bespoke Williamsburg Row House,25705688628,verified,Marc,Brooklyn,Williamsburg,40.7123,-73.95401,United States,US,True,moderate,Entire home/apt,2016.0,"$1,029 ",$206 ,3.0,78.0,6/3/2019,1.68,1.0,2.0,404.0,It is a professional building we ask there be no parties or loud noise,
2535073,McSimon's | Queen Room | 10 mins from JFK,52982818743,unconfirmed,Cynthia And Froebel,Brooklyn,Canarsie,40.63591,-73.90941,United States,US,True,flexible,Private room,2005.0,$748 ,$150 ,3.0,1.0,1/4/2019,0.16,1.0,2.0,86.0,I would appreciate quest to show respect to the house,
40077666,"Safe, Sunny, Quiet Chelsea Apt has Washer/Dryer",41905176146,unconfirmed,Michael,Manhattan,Chelsea,40.74913,-73.99575,United States,US,True,flexible,Entire home/apt,2009.0,"$1,100 ",$220 ,39.0,25.0,5/13/2019,0.35,1.0,19.0,245.0,,
33483204,Unique Place in New York City,96377596133,verified,Alexandra,Brooklyn,Flatbush,40.63932,-73.96339,United States,US,True,strict,Entire home/apt,2019.0,$824 ,$165 ,4.0,33.0,1/2/2022,0.6,3.0,1.0,0.0,,
34739134,Superior @ Box House,57611120675,unconfirmed,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,United States,US,False,strict,Hotel room,2008.0,$246 ,$49 ,3.0,19.0,12/16/2021,0.15,4.0,30.0,246.0,,
7391447,Private room in Brooklyn,82810068363,unconfirmed,Carlos,Brooklyn,Bedford-Stuyvesant,40.68915,-73.92467,United States,US,True,flexible,Private room,2017.0,$673 ,$135 ,3.0,15.0,2/28/2019,0.33,3.0,2.0,417.0,"No smoking  Smoking and the use of marijuana, tobacco or nicotine in any form is not permitted anywhere on the property (inside or out).  Including, but not limited to; Cigarettes, Pipes, E-cigarettes, Cigars, Hookahs, Bidis, Kreteks, Chewing tobacco, Snuff, Snus, Pellets and other candy-like forms of tobacco.  No parties  There should be no more than 4 people sleeping in the apartment unless other arrangements have been made at the time of booking. Please note that the back yard is not intended for use by Airbnb guests. Please remember that we live in the house too.  You will hear us from time to time as we move around and we will hear you as well and that is to be expected (the sound proofing in the house is not great), but please try to keep things quite after 11pm. We have a tan dog named Marco and a black cat named Pana.  They are both very friendly with people, but they don't share well with other animals, so please no pets in the house.",
39412696,Cosy Large Bedroom Park Slope,31902096843,verified,Nat,Brooklyn,Park Slope,40.6686,-73.98342,United States,US,False,flexible,Private room,2011.0,"$1,098 ",$220 ,3.0,31.0,8/10/2018,0.5,2.0,1.0,22.0,,
52817570,Serene Central Park Getaway,40387913639,unconfirmed,Allison,Manhattan,Upper West Side,40.80091,-73.95912,United States,US,True,moderate,Private room,2019.0,$580 ,$116 ,1.0,4.0,5/28/2018,0.26,4.0,1.0,0.0,"Our home is your home! We hope you enjoy your stay in Back Bay and respect it as your own :) We expect the apartment to be clean, and everything to be in the same condition as when you arrived upon departure.",
19220608,Cosy condo in Williamsburg with amazing rooftop,67000442822,verified,David,Brooklyn,Williamsburg,40.71552,-73.94263,United States,US,False,strict,Private room,2006.0,$891 ,$178 ,2.0,0.0,,,4.0,1.0,0.0,,
17879624,Comfortable Kips Bay for the Holidays,49196721560,unconfirmed,Anna,Manhattan,Kips Bay,40.74477,-73.98004,United States,US,False,moderate,Entire home/apt,2018.0,$312 ,$62 ,6.0,0.0,,,4.0,1.0,0.0,,
54907473,"Quiet & Cheap, 15 minutes to Manhattan",20658529703,unconfirmed,Sophia Yi,Queens,Elmhurst,40.74586,-73.89048,United States,US,False,strict,Private room,2009.0,$359 ,$72 ,3.0,1.0,8/20/2018,0.09,3.0,1.0,0.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
2133551,IDEAL AREA!Reviews! LARGE btfl room,98656531024,verified,Mitty,Brooklyn,Prospect Heights,40.67852,-73.97008,United States,US,True,moderate,Private room,2020.0,$808 ,$162 ,7.0,73.0,6/16/2019,0.94,5.0,4.0,262.0,#NAME?,
16413268,Charming & Cozy 1BR in Park Slope w/Outdoor Space,33881331961,verified,Aj,Brooklyn,Park Slope,40.68001,-73.97603,United States,US,True,strict,Entire home/apt,2003.0,$459 ,$92 ,3.0,27.0,6/24/2019,2.67,2.0,1.0,336.0,"No smoking, please No pets",
47159809,3 blocks from Subway express! Clean & Cozy,94913164529,unconfirmed,Kyle,Brooklyn,Crown Heights,40.67071,-73.95381,United States,US,False,moderate,Private room,2007.0,$806 ,$161 ,4.0,8.0,5/23/2018,0.37,3.0,1.0,6.0,#NAME?,
29749103,Trendy and Tranquil Staycation  in Brooklyn Duplex,16077069277,verified,Your Fave,Brooklyn,Bushwick,40.69659,-73.93186,United States,US,True,moderate,Entire home/apt,2022.0,$257 ,$51 ,3.0,83.0,2/23/2022,2.56,5.0,1.0,206.0,,
46983073,Cozy apartment,63242039016,verified,Omar,Manhattan,Morningside Heights,40.80246,-73.95972,United States,US,False,moderate,Entire home/apt,2019.0,$201 ,$40 ,2.0,57.0,7/5/2019,2.58,4.0,1.0,54.0,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",
12004809,Evergreen Upper Bed for Female Traveler 紐約民宿,54827272256,verified,Tong,Brooklyn,Cypress Hills,40.68313,-73.87077,United States,US,False,strict,Shared room,2004.0,$808 ,$162 ,2.0,76.0,6/20/2019,2.4,2.0,6.0,120.0,"- Absolutely no smoking in, on or near the property, not suitable for children under 16 years of age.",
54755038,Private 4B Room in 4BR/2BA APT in Hell's Kitchen,35516567292,unconfirmed,David,Manhattan,Hell's Kitchen,40.76037,-73.9917,United States,US,False,moderate,Private room,2003.0,"$1,006 ",$201 ,1.0,63.0,6/23/2019,5.71,4.0,12.0,267.0,,
42991048,Spacious Comtemporary 3BR Apartment,91745665742,unconfirmed,Saif,Brooklyn,Park Slope,40.67124,-73.98625,United States,US,True,flexible,Entire home/apt,2008.0,$573 ,$115 ,2.0,117.0,7/8/2019,3.41,4.0,1.0,226.0,7 guest maximum.  Smoking isn't permitted and unfortunately neither are pets. Sorry.   Quiet hours 9p-8a.,
35875767,Kasa da Kura Queen Suite (Cat Lovers Only),2426400925,verified,Karina,Brooklyn,Bedford-Stuyvesant,40.68937,-73.93714,United States,US,False,moderate,Private room,2022.0,$240 ,$48 ,30.0,8.0,10/17/2021,0.23,3.0,4.0,337.0,,
31579426,"""I think I'll stay here a while.""2-bed Brooklyn",73465854424,verified,Aira,Brooklyn,Bushwick,40.69752,-73.93124,United States,US,True,strict,Entire home/apt,2010.0,"$1,174 ",$235 ,2.0,9.0,2/6/2022,2.6,3.0,1.0,83.0,,
52805971,Wyndham Midtown 45 (2 Bedroom Presidential) 9A,46860683093,verified,Michael,Manhattan,Midtown,40.75181,-73.97137,United States,US,False,strict,Entire home/apt,2011.0,$156 ,$31 ,3.0,34.0,12/14/2018,2.26,4.0,12.0,0.0,"No shoes in the apartment, please",
51474928,"Spacious, Private Apartment in Bed Stuy, Brooklyn",86822014775,unconfirmed,Mel,Brooklyn,Bedford-Stuyvesant,40.68318,-73.91682,United States,US,True,flexible,Entire home/apt,2004.0,$476 ,$95 ,3.0,35.0,7/30/2018,1.22,3.0,1.0,0.0,The usual courtesies apply: - No smoking - No overnight guests unless part of the reservation - Be reasonably quiet after 10 at night,
